entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over15,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_Under15,FT_Odd_Under25
OVER25,22.01.2024,17:00,TURKEY - 1. LIG - ROUND 19,Goztepe,Umraniyespor,1.62,3.8,5.0,1.25,1.85,1.83,3.75,1.95
